"NPOT.per.yr","Site.name","Season","corr_spearman","Memo"
3,"01170000","MAM",0.503566,"OK"
3,"01170000","JJA",0.455547,"OK"
3,"01170000","Annual",0.706055,"OK"
1,"01170100","SON",0.288675,"OK"
1,"01170100","DJF",-0.097129,"OK"
1,"01170100","MAM",0.507394,"OK"
1,"01170100","JJA",0.430331,"OK"
1,"01170100","Annual",0.463889,"OK"
2,"01170100","SON",0.573127,"OK"
2,"01170100","DJF",0.356689,"OK"
2,"01170100","MAM",0.426391,"OK"
2,"01170100","JJA",0.145693,"OK"
2,"01170100","Annual",0.432081,"OK"
3,"01170100","SON",0.64396,"OK"
3,"01170100","DJF",0.41821,"OK"
3,"01170100","MAM",0.523034,"OK"
3,"01170100","JJA",0.484724,"OK"
3,"01170100","Annual",0.591299,"OK"
1,"01170500","SON",NA,"nyr.Nevents.over.zero<5"
1,"01170500","DJF",NA,"all.modeled.values.are.the.same"
1,"01170500","MAM",0.605832,"OK"
1,"01170500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01170500","Annual",0.430466,"OK"
2,"01170500","SON",0.169634,"OK"
2,"01170500","DJF",0.34401,"OK"
2,"01170500","MAM",0.427834,"OK"
2,"01170500","JJA",0.669728,"OK"
2,"01170500","Annual",0.70649,"OK"
3,"01170500","SON",0.612582,"OK"
3,"01170500","DJF",0.534053,"OK"
3,"01170500","MAM",0.4544,"OK"
3,"01170500","JJA",0.643444,"OK"
3,"01170500","Annual",0.597923,"OK"
1,"01171500","SON",0.652993,"OK"
1,"01171500","DJF",0.349051,"OK"
1,"01171500","MAM",0.41781,"OK"
1,"01171500","JJA",-0.034749,"OK"
1,"01171500","Annual",0.561505,"OK"
2,"01171500","SON",0.747807,"OK"
2,"01171500","DJF",0.523424,"OK"
2,"01171500","MAM",0.602154,"OK"
2,"01171500","JJA",0.483693,"OK"
2,"01171500","Annual",0.778021,"OK"
3,"01171500","SON",0.773423,"OK"
3,"01171500","DJF",0.434691,"OK"
3,"01171500","MAM",0.589602,"OK"
3,"01171500","JJA",0.456764,"OK"
3,"01171500","Annual",0.747797,"OK"
1,"01172500","SON",0.253813,"OK"
1,"01172500","DJF",0.199059,"OK"
1,"01172500","MAM",0.305976,"OK"
1,"01172500","JJA",NA,"all.modeled.values.are.the.same"
1,"01172500","Annual",0.404382,"OK"
2,"01172500","SON",0.426994,"OK"
2,"01172500","DJF",0.543487,"OK"
2,"01172500","MAM",0.340792,"OK"
2,"01172500","JJA",0.314539,"OK"
2,"01172500","Annual",0.563426,"OK"
3,"01172500","SON",0.68085,"OK"
3,"01172500","DJF",0.597613,"OK"
3,"01172500","MAM",0.650331,"OK"
3,"01172500","JJA",0.142044,"OK"
3,"01172500","Annual",0.668202,"OK"
1,"01173000","SON",0.251328,"OK"
1,"01173000","DJF",0.289577,"OK"
1,"01173000","MAM",0.445066,"OK"
1,"01173000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01173000","Annual",0.394272,"OK"
2,"01173000","SON",0.259649,"OK"
2,"01173000","DJF",0.571611,"OK"
2,"01173000","MAM",0.6248,"OK"
2,"01173000","JJA",0.336175,"OK"
2,"01173000","Annual",0.54289,"OK"
3,"01173000","SON",0.697448,"OK"
3,"01173000","DJF",0.662394,"OK"
3,"01173000","MAM",0.592797,"OK"
3,"01173000","JJA",0.104001,"OK"
3,"01173000","Annual",0.726451,"OK"
1,"01173500","SON",0.539081,"OK"
1,"01173500","DJF",0.455161,"OK"
1,"01173500","MAM",0.201901,"OK"
1,"01173500","JJA",0.362099,"OK"
1,"01173500","Annual",0.5137,"OK"
2,"01173500","SON",0.65763,"OK"
2,"01173500","DJF",0.629816,"OK"
2,"01173500","MAM",0.500591,"OK"
2,"01173500","JJA",0.425462,"OK"
2,"01173500","Annual",0.604643,"OK"
3,"01173500","SON",0.641717,"OK"
3,"01173500","DJF",0.700814,"OK"
3,"01173500","MAM",0.56565,"OK"
3,"01173500","JJA",0.539411,"OK"
3,"01173500","Annual",0.706539,"OK"
1,"01174500","SON",0.534859,"OK"
1,"01174500","DJF",0.033839,"OK"
1,"01174500","MAM",0.3207,"OK"
1,"01174500","JJA",0.467148,"OK"
1,"01174500","Annual",0.566216,"OK"
2,"01174500","SON",0.62029,"OK"
2,"01174500","DJF",0.651293,"OK"
2,"01174500","MAM",0.561441,"OK"
2,"01174500","JJA",0.407595,"OK"
2,"01174500","Annual",0.609022,"OK"
3,"01174500","SON",0.688475,"OK"
3,"01174500","DJF",0.68131,"OK"
3,"01174500","MAM",0.480689,"OK"
3,"01174500","JJA",0.3377,"OK"
3,"01174500","Annual",0.702654,"OK"
1,"01175500","SON",NA,"nyr.Nevents.over.zero<5"
1,"01175500","DJF",0.609915,"OK"
1,"01175500","MAM",0.381214,"OK"
1,"01175500","JJA",NA,"all.modeled.values.are.the.same"
1,"01175500","Annual",0.51035,"OK"
2,"01175500","SON",0.346941,"OK"
2,"01175500","DJF",0.332619,"OK"
2,"01175500","MAM",0.401951,"OK"
2,"01175500","JJA",NA,"all.modeled.values.are.the.same"
2,"01175500","Annual",0.472477,"OK"
3,"01175500","SON",NA,"all.modeled.values.are.the.same"
3,"01175500","DJF",0.301719,"OK"
3,"01175500","MAM",0.424753,"OK"
3,"01175500","JJA",NA,"all.modeled.values.are.the.same"
3,"01175500","Annual",0.245494,"OK"
1,"01175670","SON",0.535028,"OK"
1,"01175670","DJF",0.33201,"OK"
1,"01175670","MAM",0.486415,"OK"
1,"01175670","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01175670","Annual",0.515559,"OK"
2,"01175670","SON",0.535455,"OK"
2,"01175670","DJF",0.663423,"OK"
2,"01175670","MAM",0.491737,"OK"
2,"01175670","JJA",0.33229,"OK"
2,"01175670","Annual",0.478847,"OK"
3,"01175670","SON",0.634347,"OK"
3,"01175670","DJF",0.751267,"OK"
3,"01175670","MAM",0.396356,"OK"
3,"01175670","JJA",0.500238,"OK"
3,"01175670","Annual",0.745723,"OK"
1,"01176000","SON",0.810429,"OK"
1,"01176000","DJF",0.565677,"OK"
1,"01176000","MAM",0.391097,"OK"
1,"01176000","JJA",0.51558,"OK"
1,"01176000","Annual",0.612848,"OK"
2,"01176000","SON",0.677262,"OK"
2,"01176000","DJF",0.651662,"OK"
2,"01176000","MAM",0.50271,"OK"
2,"01176000","JJA",0.314539,"OK"
2,"01176000","Annual",0.653373,"OK"
3,"01176000","SON",0.638571,"OK"
3,"01176000","DJF",0.750288,"OK"
3,"01176000","MAM",0.502292,"OK"
3,"01176000","JJA",0.434067,"OK"
3,"01176000","Annual",0.775241,"OK"
1,"01177000","SON",0.414484,"OK"
1,"01177000","DJF",0.568607,"OK"
1,"01177000","MAM",0.446018,"OK"
1,"01177000","JJA",0.336175,"OK"
1,"01177000","Annual",0.627691,"OK"
2,"01177000","SON",0.6904,"OK"
2,"01177000","DJF",0.658426,"OK"
2,"01177000","MAM",0.642026,"OK"
2,"01177000","JJA",0.239491,"OK"
2,"01177000","Annual",0.722932,"OK"
3,"01177000","SON",0.608415,"OK"
3,"01177000","DJF",0.759882,"OK"
3,"01177000","MAM",0.501034,"OK"
3,"01177000","JJA",0.34139,"OK"
3,"01177000","Annual",0.817388,"OK"
1,"01179500","SON",0.655756,"OK"
1,"01179500","DJF",-0.037424,"OK"
1,"01179500","MAM",0.380852,"OK"
1,"01179500","JJA",0.360905,"OK"
1,"01179500","Annual",0.429888,"OK"
2,"01179500","SON",0.629693,"OK"
2,"01179500","DJF",0.272719,"OK"
2,"01179500","MAM",0.393267,"OK"
2,"01179500","JJA",0.572505,"OK"
2,"01179500","Annual",0.617471,"OK"
3,"01179500","SON",0.764595,"OK"
3,"01179500","DJF",0.505162,"OK"
3,"01179500","MAM",0.505758,"OK"
3,"01179500","JJA",0.494954,"OK"
3,"01179500","Annual",0.790036,"OK"
1,"01181000","SON",0.667475,"OK"
1,"01181000","DJF",0.199221,"OK"
1,"01181000","MAM",0.418665,"OK"
1,"01181000","JJA",0.296093,"OK"
1,"01181000","Annual",0.561374,"OK"
2,"01181000","SON",0.682863,"OK"
2,"01181000","DJF",0.419276,"OK"
2,"01181000","MAM",0.507017,"OK"
2,"01181000","JJA",0.383447,"OK"
2,"01181000","Annual",0.585163,"OK"
3,"01181000","SON",0.729638,"OK"
3,"01181000","DJF",0.649661,"OK"
3,"01181000","MAM",0.488296,"OK"
3,"01181000","JJA",0.557219,"OK"
3,"01181000","Annual",0.714405,"OK"
1,"01183500","SON",0.580125,"OK"
1,"01183500","DJF",-0.073236,"OK"
1,"01183500","MAM",0.404143,"OK"
1,"01183500","JJA",0.447903,"OK"
1,"01183500","Annual",0.485614,"OK"
2,"01183500","SON",0.717171,"OK"
2,"01183500","DJF",0.440764,"OK"
2,"01183500","MAM",0.582134,"OK"
2,"01183500","JJA",0.615039,"OK"
2,"01183500","Annual",0.677058,"OK"
3,"01183500","SON",0.659351,"OK"
3,"01183500","DJF",0.687489,"OK"
3,"01183500","MAM",0.587803,"OK"
3,"01183500","JJA",0.573032,"OK"
3,"01183500","Annual",0.709739,"OK"
1,"01184000","SON",0.459814,"OK"
1,"01184000","DJF",-0.048906,"OK"
1,"01184000","MAM",0.414988,"OK"
1,"01184000","JJA",-0.031506,"OK"
1,"01184000","Annual",0.584423,"OK"
2,"01184000","SON",0.470427,"OK"
2,"01184000","DJF",0.253093,"OK"
2,"01184000","MAM",0.340746,"OK"
2,"01184000","JJA",0.18934,"OK"
2,"01184000","Annual",0.625897,"OK"
3,"01184000","SON",0.622235,"OK"
3,"01184000","DJF",0.546313,"OK"
3,"01184000","MAM",0.454726,"OK"
3,"01184000","JJA",0.570199,"OK"
3,"01184000","Annual",0.803109,"OK"
1,"01184100","SON",0.174217,"OK"
1,"01184100","DJF",NA,"all.modeled.values.are.the.same"
1,"01184100","MAM",0.799129,"OK"
1,"01184100","JJA",0.487871,"OK"
1,"01184100","Annual",0.50132,"OK"
2,"01184100","SON",0.429606,"OK"
2,"01184100","DJF",0.554641,"OK"
2,"01184100","MAM",0.702541,"OK"
2,"01184100","JJA",0.67286,"OK"
2,"01184100","Annual",0.576305,"OK"
3,"01184100","SON",0.606136,"OK"
3,"01184100","DJF",0.483896,"OK"
3,"01184100","MAM",0.554914,"OK"
3,"01184100","JJA",0.669703,"OK"
3,"01184100","Annual",0.601879,"OK"
1,"01184490","SON",0.592474,"OK"
1,"01184490","DJF",0.408421,"OK"
1,"01184490","MAM",0.412965,"OK"
1,"01184490","JJA",0.650662,"OK"
1,"01184490","Annual",0.617908,"OK"
2,"01184490","SON",0.705621,"OK"
2,"01184490","DJF",0.574435,"OK"
2,"01184490","MAM",0.63634,"OK"
2,"01184490","JJA",0.653864,"OK"
2,"01184490","Annual",0.681316,"OK"
3,"01184490","SON",0.658379,"OK"
3,"01184490","DJF",0.671444,"OK"
3,"01184490","MAM",0.574169,"OK"
3,"01184490","JJA",0.616725,"OK"
3,"01184490","Annual",0.77362,"OK"
1,"01185500","SON",0.722615,"OK"
1,"01185500","DJF",0.095457,"OK"
1,"01185500","MAM",0.426047,"OK"
1,"01185500","JJA",0.476003,"OK"
1,"01185500","Annual",0.639921,"OK"
2,"01185500","SON",0.669613,"OK"
2,"01185500","DJF",0.433899,"OK"
2,"01185500","MAM",0.552365,"OK"
2,"01185500","JJA",0.467982,"OK"
2,"01185500","Annual",0.67128,"OK"
3,"01185500","SON",0.684244,"OK"
3,"01185500","DJF",0.54247,"OK"
3,"01185500","MAM",0.550322,"OK"
3,"01185500","JJA",0.608969,"OK"
3,"01185500","Annual",0.72832,"OK"
1,"01186000","SON",0.774141,"OK"
1,"01186000","DJF",-0.064492,"OK"
1,"01186000","MAM",0.184464,"OK"
1,"01186000","JJA",0.313288,"OK"
1,"01186000","Annual",0.469579,"OK"
2,"01186000","SON",0.80306,"OK"
2,"01186000","DJF",0.438202,"OK"
2,"01186000","MAM",0.378447,"OK"
2,"01186000","JJA",0.603641,"OK"
2,"01186000","Annual",0.551663,"OK"
3,"01186000","SON",0.514525,"OK"
3,"01186000","DJF",0.557422,"OK"
3,"01186000","MAM",0.433568,"OK"
3,"01186000","JJA",0.40646,"OK"
3,"01186000","Annual",0.550389,"OK"
1,"01186500","SON",0.66677,"OK"
1,"01186500","DJF",0.442106,"OK"
1,"01186500","MAM",0.509496,"OK"
1,"01186500","JJA",0.361403,"OK"
1,"01186500","Annual",0.659848,"OK"
2,"01186500","SON",0.612044,"OK"
2,"01186500","DJF",0.548898,"OK"
2,"01186500","MAM",0.396547,"OK"
2,"01186500","JJA",0.583228,"OK"
2,"01186500","Annual",0.637807,"OK"
3,"01186500","SON",0.704217,"OK"
3,"01186500","DJF",0.638931,"OK"
3,"01186500","MAM",0.497365,"OK"
3,"01186500","JJA",0.651369,"OK"
3,"01186500","Annual",0.670236,"OK"
1,"01187300","SON",0.705172,"OK"
1,"01187300","DJF",0.47345,"OK"
1,"01187300","MAM",0.573877,"OK"
1,"01187300","JJA",0.47116,"OK"
1,"01187300","Annual",0.567625,"OK"
2,"01187300","SON",0.659017,"OK"
2,"01187300","DJF",0.532172,"OK"
2,"01187300","MAM",0.453101,"OK"
2,"01187300","JJA",0.486921,"OK"
2,"01187300","Annual",0.585964,"OK"
3,"01187300","SON",0.717718,"OK"
3,"01187300","DJF",0.673223,"OK"
3,"01187300","MAM",0.468534,"OK"
3,"01187300","JJA",0.58879,"OK"
3,"01187300","Annual",0.756115,"OK"
1,"01188000","SON",0.625539,"OK"
1,"01188000","DJF",0.156432,"OK"
1,"01188000","MAM",0.403502,"OK"
1,"01188000","JJA",0.534545,"OK"
1,"01188000","Annual",0.649412,"OK"
2,"01188000","SON",0.658992,"OK"
2,"01188000","DJF",0.433781,"OK"
2,"01188000","MAM",0.444346,"OK"
2,"01188000","JJA",0.472026,"OK"
2,"01188000","Annual",0.609019,"OK"
3,"01188000","SON",0.672068,"OK"
3,"01188000","DJF",0.676817,"OK"
3,"01188000","MAM",0.547642,"OK"
3,"01188000","JJA",0.521117,"OK"
3,"01188000","Annual",0.59641,"OK"
1,"01188090","SON",0.463806,"OK"
1,"01188090","DJF",0.285714,"OK"
1,"01188090","MAM",0.602201,"OK"
1,"01188090","JJA",0.426401,"OK"
1,"01188090","Annual",0.591523,"OK"
2,"01188090","SON",0.682752,"OK"
2,"01188090","DJF",0.574288,"OK"
2,"01188090","MAM",0.631798,"OK"
2,"01188090","JJA",0.671183,"OK"
2,"01188090","Annual",0.661191,"OK"
3,"01188090","SON",0.703302,"OK"
3,"01188090","DJF",0.645158,"OK"
3,"01188090","MAM",0.481477,"OK"
3,"01188090","JJA",0.676811,"OK"
3,"01188090","Annual",0.75275,"OK"
1,"01189000","SON",0.604454,"OK"
1,"01189000","DJF",0.056009,"OK"
1,"01189000","MAM",0.432348,"OK"
1,"01189000","JJA",0.391977,"OK"
1,"01189000","Annual",0.602551,"OK"
2,"01189000","SON",0.73377,"OK"
2,"01189000","DJF",0.568411,"OK"
2,"01189000","MAM",0.404519,"OK"
2,"01189000","JJA",0.554386,"OK"
2,"01189000","Annual",0.594765,"OK"
3,"01189000","SON",0.59489,"OK"
3,"01189000","DJF",0.58363,"OK"
3,"01189000","MAM",0.508372,"OK"
3,"01189000","JJA",0.597347,"OK"
3,"01189000","Annual",0.705451,"OK"
1,"01189995","SON",0.212967,"OK"
1,"01189995","DJF",0.588109,"OK"
1,"01189995","MAM",0.377946,"OK"
1,"01189995","JJA",0.553283,"OK"
1,"01189995","Annual",0.54677,"OK"
2,"01189995","SON",0.735526,"OK"
2,"01189995","DJF",0.565718,"OK"
2,"01189995","MAM",0.564596,"OK"
2,"01189995","JJA",0.436436,"OK"
2,"01189995","Annual",0.529369,"OK"
3,"01189995","SON",0.752423,"OK"
3,"01189995","DJF",0.729347,"OK"
3,"01189995","MAM",0.564487,"OK"
3,"01189995","JJA",0.54286,"OK"
3,"01189995","Annual",0.696161,"OK"
1,"01192500","SON",0.440607,"OK"
1,"01192500","DJF",0.289622,"OK"
1,"01192500","MAM",0.394313,"OK"
1,"01192500","JJA",0.695996,"OK"
1,"01192500","Annual",0.716578,"OK"
2,"01192500","SON",0.677446,"OK"
2,"01192500","DJF",0.555985,"OK"
2,"01192500","MAM",0.636443,"OK"
2,"01192500","JJA",0.558712,"OK"
2,"01192500","Annual",0.665024,"OK"
3,"01192500","SON",0.569946,"OK"
3,"01192500","DJF",0.71698,"OK"
3,"01192500","MAM",0.59022,"OK"
3,"01192500","JJA",0.520502,"OK"
3,"01192500","Annual",0.696915,"OK"
1,"01192883","SON",NA,"nyr.Nevents.over.zero<5"
1,"01192883","DJF",0.518616,"OK"
1,"01192883","MAM",0.259317,"OK"
1,"01192883","JJA",0.753937,"OK"
1,"01192883","Annual",0.466345,"OK"
2,"01192883","SON",0.829443,"OK"
2,"01192883","DJF",0.52654,"OK"
2,"01192883","MAM",0.705844,"OK"
2,"01192883","JJA",0.667792,"OK"
2,"01192883","Annual",0.663867,"OK"
3,"01192883","SON",0.770844,"OK"
3,"01192883","DJF",0.675343,"OK"
3,"01192883","MAM",0.751003,"OK"
3,"01192883","JJA",0.59879,"OK"
3,"01192883","Annual",0.75825,"OK"
1,"01193500","SON",0.648209,"OK"
1,"01193500","DJF",0.422792,"OK"
1,"01193500","MAM",0.602074,"OK"
1,"01193500","JJA",0.534859,"OK"
1,"01193500","Annual",0.649888,"OK"
2,"01193500","SON",0.415764,"OK"
2,"01193500","DJF",0.631513,"OK"
2,"01193500","MAM",0.55686,"OK"
2,"01193500","JJA",0.735832,"OK"
2,"01193500","Annual",0.725798,"OK"
3,"01193500","SON",0.407449,"OK"
3,"01193500","DJF",0.672616,"OK"
3,"01193500","MAM",0.402606,"OK"
3,"01193500","JJA",0.794649,"OK"
3,"01193500","Annual",0.712217,"OK"
1,"01195100","SON",0.458681,"OK"
1,"01195100","DJF",-0.08628,"OK"
1,"01195100","MAM",0.549886,"OK"
1,"01195100","JJA",0.423659,"OK"
1,"01195100","Annual",0.562661,"OK"
2,"01195100","SON",0.415871,"OK"
2,"01195100","DJF",0.259367,"OK"
2,"01195100","MAM",0.648449,"OK"
2,"01195100","JJA",0.286675,"OK"
2,"01195100","Annual",0.548523,"OK"
3,"01195100","SON",0.508407,"OK"
3,"01195100","DJF",0.541366,"OK"
3,"01195100","MAM",0.725467,"OK"
3,"01195100","JJA",0.549123,"OK"
3,"01195100","Annual",0.664589,"OK"
1,"01195490","SON",0.49099,"OK"
1,"01195490","DJF",0.156009,"OK"
1,"01195490","MAM",0.169471,"OK"
1,"01195490","JJA",0.419235,"OK"
1,"01195490","Annual",0.364404,"OK"
2,"01195490","SON",0.323073,"OK"
2,"01195490","DJF",0.287211,"OK"
2,"01195490","MAM",0.52259,"OK"
2,"01195490","JJA",0.607688,"OK"
2,"01195490","Annual",0.465916,"OK"
3,"01195490","SON",0.431941,"OK"
3,"01195490","DJF",0.61344,"OK"
3,"01195490","MAM",0.531638,"OK"
3,"01195490","JJA",0.669665,"OK"
3,"01195490","Annual",0.554284,"OK"
1,"01196500","SON",0.596179,"OK"
1,"01196500","DJF",0.321586,"OK"
1,"01196500","MAM",0.48539,"OK"
1,"01196500","JJA",0.561084,"OK"
1,"01196500","Annual",0.607314,"OK"
2,"01196500","SON",0.417154,"OK"
2,"01196500","DJF",0.561986,"OK"
2,"01196500","MAM",0.686903,"OK"
2,"01196500","JJA",0.70417,"OK"
2,"01196500","Annual",0.624208,"OK"
3,"01196500","SON",0.483753,"OK"
3,"01196500","DJF",0.625014,"OK"
3,"01196500","MAM",0.622666,"OK"
3,"01196500","JJA",0.640937,"OK"
3,"01196500","Annual",0.661076,"OK"
1,"01196620","SON",NA,"nyr.Nevents.over.zero<5"
1,"01196620","DJF",0.449357,"OK"
1,"01196620","MAM",0.689747,"OK"
1,"01196620","JJA",NA,"nyr.Nevents.over.zero<5"
1,"01196620","Annual",0.527977,"OK"
2,"01196620","SON",0.264744,"OK"
2,"01196620","DJF",0.641352,"OK"
2,"01196620","MAM",0.659764,"OK"
2,"01196620","JJA",0.550346,"OK"
2,"01196620","Annual",0.668432,"OK"
3,"01196620","SON",0.718223,"OK"
3,"01196620","DJF",0.590799,"OK"
3,"01196620","MAM",0.764698,"OK"
3,"01196620","JJA",0.678384,"OK"
3,"01196620","Annual",0.700048,"OK"
1,"01197000","SON",0.333658,"OK"
1,"01197000","DJF",0.299324,"OK"
1,"01197000","MAM",0.455006,"OK"
1,"01197000","JJA",0.441637,"OK"
1,"01197000","Annual",0.543648,"OK"
2,"01197000","SON",0.585158,"OK"
2,"01197000","DJF",0.308327,"OK"
2,"01197000","MAM",0.363483,"OK"
2,"01197000","JJA",0.52683,"OK"
2,"01197000","Annual",0.392404,"OK"
3,"01197000","SON",0.661666,"OK"
3,"01197000","DJF",0.565911,"OK"
3,"01197000","MAM",0.383417,"OK"
3,"01197000","JJA",0.495658,"OK"
3,"01197000","Annual",0.683483,"OK"
1,"01197500","SON",0.478714,"OK"
1,"01197500","DJF",0.276133,"OK"
1,"01197500","MAM",0.447438,"OK"
1,"01197500","JJA",0.398862,"OK"
1,"01197500","Annual",0.52494,"OK"
2,"01197500","SON",0.659637,"OK"
2,"01197500","DJF",0.551417,"OK"
2,"01197500","MAM",0.446097,"OK"
2,"01197500","JJA",0.601059,"OK"
2,"01197500","Annual",0.619506,"OK"
3,"01197500","SON",0.774658,"OK"
3,"01197500","DJF",0.630695,"OK"
3,"01197500","MAM",0.54538,"OK"
3,"01197500","JJA",0.596957,"OK"
3,"01197500","Annual",0.72272,"OK"
1,"01199000","SON",0.635945,"OK"
1,"01199000","DJF",0.512911,"OK"
1,"01199000","MAM",0.257688,"OK"
1,"01199000","JJA",0.569521,"OK"
1,"01199000","Annual",0.598493,"OK"
2,"01199000","SON",0.710395,"OK"
2,"01199000","DJF",0.577125,"OK"
2,"01199000","MAM",0.475735,"OK"
2,"01199000","JJA",0.473503,"OK"
2,"01199000","Annual",0.722518,"OK"
3,"01199000","SON",0.699888,"OK"
3,"01199000","DJF",0.600337,"OK"
3,"01199000","MAM",0.540418,"OK"
3,"01199000","JJA",0.584374,"OK"
3,"01199000","Annual",0.757322,"OK"
1,"01199050","SON",0.557875,"OK"
1,"01199050","DJF",0.427576,"OK"
1,"01199050","MAM",0.377545,"OK"
1,"01199050","JJA",0.536331,"OK"
1,"01199050","Annual",0.592991,"OK"
2,"01199050","SON",0.582217,"OK"
2,"01199050","DJF",0.592733,"OK"
2,"01199050","MAM",0.565366,"OK"
2,"01199050","JJA",0.43711,"OK"
2,"01199050","Annual",0.672283,"OK"
3,"01199050","SON",0.709065,"OK"
3,"01199050","DJF",0.739602,"OK"
3,"01199050","MAM",0.36192,"OK"
3,"01199050","JJA",0.668418,"OK"
3,"01199050","Annual",0.736098,"OK"
1,"01200000","SON",0.754951,"OK"
1,"01200000","DJF",0.359055,"OK"
1,"01200000","MAM",0.238494,"OK"
1,"01200000","JJA",0.367383,"OK"
1,"01200000","Annual",0.633702,"OK"
2,"01200000","SON",0.772666,"OK"
2,"01200000","DJF",0.451261,"OK"
2,"01200000","MAM",0.548731,"OK"
2,"01200000","JJA",0.494077,"OK"
2,"01200000","Annual",0.614733,"OK"
3,"01200000","SON",0.610174,"OK"
3,"01200000","DJF",0.649729,"OK"
3,"01200000","MAM",0.510031,"OK"
3,"01200000","JJA",0.510927,"OK"
3,"01200000","Annual",0.700755,"OK"
1,"01200500","SON",0.534859,"OK"
1,"01200500","DJF",0.38485,"OK"
1,"01200500","MAM",0.408055,"OK"
1,"01200500","JJA",0.64223,"OK"
1,"01200500","Annual",0.589476,"OK"
2,"01200500","SON",0.599674,"OK"
2,"01200500","DJF",0.627807,"OK"
2,"01200500","MAM",0.517181,"OK"
2,"01200500","JJA",0.465523,"OK"
2,"01200500","Annual",0.68991,"OK"
3,"01200500","SON",0.731343,"OK"
3,"01200500","DJF",0.667098,"OK"
3,"01200500","MAM",0.538664,"OK"
3,"01200500","JJA",0.615789,"OK"
3,"01200500","Annual",0.745244,"OK"
1,"01204000","SON",0.274312,"OK"
1,"01204000","DJF",0.585277,"OK"
1,"01204000","MAM",0.391502,"OK"
1,"01204000","JJA",0.515629,"OK"
1,"01204000","Annual",0.583857,"OK"
2,"01204000","SON",0.552961,"OK"
2,"01204000","DJF",0.615139,"OK"
2,"01204000","MAM",0.661816,"OK"
2,"01204000","JJA",0.222214,"OK"
2,"01204000","Annual",0.68126,"OK"
3,"01204000","SON",0.633806,"OK"
3,"01204000","DJF",0.555677,"OK"
3,"01204000","MAM",0.582104,"OK"
3,"01204000","JJA",0.51758,"OK"
3,"01204000","Annual",0.618978,"OK"
1,"01205500","SON",0.389913,"OK"
1,"01205500","DJF",0.36381,"OK"
1,"01205500","MAM",0.32479,"OK"
1,"01205500","JJA",NA,"all.modeled.values.are.the.same"
1,"01205500","Annual",0.508159,"OK"
2,"01205500","SON",0.719261,"OK"
2,"01205500","DJF",0.545706,"OK"
2,"01205500","MAM",0.566531,"OK"
2,"01205500","JJA",0.260005,"OK"
2,"01205500","Annual",0.548567,"OK"
3,"01205500","SON",0.721043,"OK"
3,"01205500","DJF",0.730677,"OK"
3,"01205500","MAM",0.493686,"OK"
3,"01205500","JJA",0.390532,"OK"
3,"01205500","Annual",0.738233,"OK"
1,"01206900","SON",0.140736,"OK"
1,"01206900","DJF",0.716654,"OK"
1,"01206900","MAM",0.328703,"OK"
1,"01206900","JJA",0.391159,"OK"
1,"01206900","Annual",0.648017,"OK"
2,"01206900","SON",0.798065,"OK"
2,"01206900","DJF",0.648799,"OK"
2,"01206900","MAM",0.583415,"OK"
2,"01206900","JJA",0.464663,"OK"
2,"01206900","Annual",0.627664,"OK"
3,"01206900","SON",0.735453,"OK"
3,"01206900","DJF",0.619419,"OK"
3,"01206900","MAM",0.494052,"OK"
3,"01206900","JJA",0.51407,"OK"
3,"01206900","Annual",0.687733,"OK"
1,"01208500","SON",0.46128,"OK"
1,"01208500","DJF",0.268482,"OK"
1,"01208500","MAM",0.422562,"OK"
