"NPOT.per.yr","Site.name","Season","corr_spearman","Memo"
2,"02093800","JJA",0.282568,"OK"
2,"02093800","Annual",0.575718,"OK"
3,"02093800","SON",0.73103,"OK"
3,"02093800","DJF",0.714382,"OK"
3,"02093800","MAM",0.462546,"OK"
3,"02093800","JJA",0.483175,"OK"
3,"02093800","Annual",0.700735,"OK"
1,"02094500","SON",0.229808,"OK"
1,"02094500","DJF",0.362703,"OK"
1,"02094500","MAM",0.467781,"OK"
1,"02094500","JJA",-0.04964,"OK"
1,"02094500","Annual",0.519326,"OK"
2,"02094500","SON",0.44918,"OK"
2,"02094500","DJF",0.599621,"OK"
2,"02094500","MAM",0.442204,"OK"
2,"02094500","JJA",0.28071,"OK"
2,"02094500","Annual",0.571915,"OK"
3,"02094500","SON",0.629946,"OK"
3,"02094500","DJF",0.622347,"OK"
3,"02094500","MAM",0.516769,"OK"
3,"02094500","JJA",0.39747,"OK"
3,"02094500","Annual",0.665977,"OK"
1,"02095500","SON",0.420566,"OK"
1,"02095500","DJF",0.582792,"OK"
1,"02095500","MAM",0.336068,"OK"
1,"02095500","JJA",0.127775,"OK"
1,"02095500","Annual",0.399626,"OK"
2,"02095500","SON",0.583779,"OK"
2,"02095500","DJF",0.51345,"OK"
2,"02095500","MAM",0.460388,"OK"
2,"02095500","JJA",0.274855,"OK"
2,"02095500","Annual",0.674131,"OK"
3,"02095500","SON",0.620687,"OK"
3,"02095500","DJF",0.70668,"OK"
3,"02095500","MAM",0.457443,"OK"
3,"02095500","JJA",0.463368,"OK"
3,"02095500","Annual",0.744111,"OK"
1,"02096500","SON",0.481406,"OK"
1,"02096500","DJF",0.531976,"OK"
1,"02096500","MAM",0.343542,"OK"
1,"02096500","JJA",-0.044156,"OK"
1,"02096500","Annual",0.614795,"OK"
2,"02096500","SON",0.51121,"OK"
2,"02096500","DJF",0.549603,"OK"
2,"02096500","MAM",0.406769,"OK"
2,"02096500","JJA",0.33568,"OK"
2,"02096500","Annual",0.618773,"OK"
3,"02096500","SON",0.628769,"OK"
3,"02096500","DJF",0.55376,"OK"
3,"02096500","MAM",0.552128,"OK"
3,"02096500","JJA",0.218734,"OK"
3,"02096500","Annual",0.593268,"OK"
1,"02096846","SON",0.535758,"OK"
1,"02096846","DJF",0.521429,"OK"
1,"02096846","MAM",0.550146,"OK"
1,"02096846","JJA",NA,"nyr.Nevents.over.zero<5"
1,"02096846","Annual",0.441726,"OK"
2,"02096846","SON",0.41036,"OK"
2,"02096846","DJF",0.476832,"OK"
2,"02096846","MAM",0.42951,"OK"
2,"02096846","JJA",0.609618,"OK"
2,"02096846","Annual",0.687564,"OK"
3,"02096846","SON",0.644263,"OK"
3,"02096846","DJF",0.506406,"OK"
3,"02096846","MAM",0.308034,"OK"
3,"02096846","JJA",0.331813,"OK"
3,"02096846","Annual",0.599062,"OK"
1,"02096960","SON",0.231229,"OK"
1,"02096960","DJF",0.455964,"OK"
1,"02096960","MAM",0.566002,"OK"
1,"02096960","JJA",-0.086582,"OK"
1,"02096960","Annual",0.533495,"OK"
2,"02096960","SON",0.494049,"OK"
2,"02096960","DJF",0.466695,"OK"
2,"02096960","MAM",0.473632,"OK"
2,"02096960","JJA",0.13569,"OK"
2,"02096960","Annual",0.626883,"OK"
3,"02096960","SON",0.714886,"OK"
3,"02096960","DJF",0.64293,"OK"
3,"02096960","MAM",0.700733,"OK"
3,"02096960","JJA",0.389167,"OK"
3,"02096960","Annual",0.698249,"OK"
1,"02097314","SON",0.627767,"OK"
1,"02097314","DJF",0.188253,"OK"
1,"02097314","MAM",0.637387,"OK"
1,"02097314","JJA",NA,"nyr.Nevents.over.zero<5"
1,"02097314","Annual",0.622182,"OK"
2,"02097314","SON",0.561905,"OK"
2,"02097314","DJF",0.670465,"OK"
2,"02097314","MAM",0.649618,"OK"
2,"02097314","JJA",0.229967,"OK"
2,"02097314","Annual",0.746647,"OK"
3,"02097314","SON",0.654196,"OK"
3,"02097314","DJF",0.684283,"OK"
3,"02097314","MAM",0.570569,"OK"
3,"02097314","JJA",0.192042,"OK"
3,"02097314","Annual",0.742881,"OK"
1,"0209741955","SON",0.597432,"OK"
1,"0209741955","DJF",0.473542,"OK"
1,"0209741955","MAM",0.543956,"OK"
1,"0209741955","JJA",NA,"nyr.Nevents.over.zero<5"
1,"0209741955","Annual",0.6076,"OK"
2,"0209741955","SON",0.71744,"OK"
2,"0209741955","DJF",0.41815,"OK"
2,"0209741955","MAM",0.396847,"OK"
2,"0209741955","JJA",-0.073069,"OK"
2,"0209741955","Annual",0.622025,"OK"
3,"0209741955","SON",0.693982,"OK"
3,"0209741955","DJF",0.733049,"OK"
3,"0209741955","MAM",0.645655,"OK"
3,"0209741955","JJA",0.246747,"OK"
3,"0209741955","Annual",0.640938,"OK"
1,"02097464","SON",0.63249,"OK"
1,"02097464","DJF",0.839715,"OK"
1,"02097464","MAM",0.502895,"OK"
1,"02097464","JJA",NA,"nyr.Nevents.over.zero<5"
1,"02097464","Annual",0.757543,"OK"
2,"02097464","SON",0.575434,"OK"
2,"02097464","DJF",0.740379,"OK"
2,"02097464","MAM",0.546455,"OK"
2,"02097464","JJA",NA,"nyr.Nevents.over.zero<5"
2,"02097464","Annual",0.753459,"OK"
3,"02097464","SON",0.630695,"OK"
3,"02097464","DJF",0.658401,"OK"
3,"02097464","MAM",0.340411,"OK"
3,"02097464","JJA",0.30202,"OK"
3,"02097464","Annual",0.691002,"OK"
1,"02097517","SON",0.609582,"OK"
1,"02097517","DJF",0.632453,"OK"
1,"02097517","MAM",0.459739,"OK"
1,"02097517","JJA",NA,"nyr.Nevents.over.zero<5"
1,"02097517","Annual",0.619951,"OK"
2,"02097517","SON",0.57073,"OK"
2,"02097517","DJF",0.668053,"OK"
2,"02097517","MAM",0.691742,"OK"
2,"02097517","JJA",0.623014,"OK"
2,"02097517","Annual",0.749497,"OK"
3,"02097517","SON",0.628811,"OK"
3,"02097517","DJF",0.602218,"OK"
3,"02097517","MAM",0.473004,"OK"
3,"02097517","JJA",0.513111,"OK"
3,"02097517","Annual",0.673887,"OK"
1,"02099000","SON",0.338693,"OK"
1,"02099000","DJF",0.33779,"OK"
1,"02099000","MAM",0.246834,"OK"
1,"02099000","JJA",-0.054624,"OK"
1,"02099000","Annual",0.347655,"OK"
2,"02099000","SON",0.604066,"OK"
2,"02099000","DJF",0.480295,"OK"
2,"02099000","MAM",0.602983,"OK"
2,"02099000","JJA",0.075107,"OK"
2,"02099000","Annual",0.51515,"OK"
3,"02099000","SON",0.706979,"OK"
3,"02099000","DJF",0.642541,"OK"
3,"02099000","MAM",0.405303,"OK"
3,"02099000","JJA",0.346065,"OK"
3,"02099000","Annual",0.65935,"OK"
1,"02100500","SON",0.354829,"OK"
1,"02100500","DJF",0.468482,"OK"
1,"02100500","MAM",0.434245,"OK"
1,"02100500","JJA",NA,"all.modeled.values.are.the.same"
1,"02100500","Annual",0.546129,"OK"
2,"02100500","SON",0.476393,"OK"
2,"02100500","DJF",0.596866,"OK"
2,"02100500","MAM",0.512628,"OK"
2,"02100500","JJA",0.227824,"OK"
2,"02100500","Annual",0.628409,"OK"
3,"02100500","SON",0.562861,"OK"
3,"02100500","DJF",0.697579,"OK"
3,"02100500","MAM",0.500349,"OK"
3,"02100500","JJA",0.175123,"OK"
3,"02100500","Annual",0.632416,"OK"
1,"0210166029","SON",0.416497,"OK"
1,"0210166029","DJF",0.639542,"OK"
1,"0210166029","MAM",0.560449,"OK"
1,"0210166029","JJA",NA,"nyr.Nevents.over.zero<5"
1,"0210166029","Annual",0.49161,"OK"
2,"0210166029","SON",0.649949,"OK"
2,"0210166029","DJF",0.743486,"OK"
2,"0210166029","MAM",0.529956,"OK"
2,"0210166029","JJA",-0.080582,"OK"
2,"0210166029","Annual",0.571123,"OK"
3,"0210166029","SON",0.793668,"OK"
3,"0210166029","DJF",0.710586,"OK"
3,"0210166029","MAM",0.520941,"OK"
3,"0210166029","JJA",-0.088348,"OK"
3,"0210166029","Annual",0.738623,"OK"
1,"02102000","SON",0.312864,"OK"
1,"02102000","DJF",0.567206,"OK"
1,"02102000","MAM",0.58302,"OK"
1,"02102000","JJA",NA,"all.modeled.values.are.the.same"
1,"02102000","Annual",0.646555,"OK"
2,"02102000","SON",0.62131,"OK"
2,"02102000","DJF",0.541149,"OK"
2,"02102000","MAM",0.523219,"OK"
2,"02102000","JJA",0.209619,"OK"
2,"02102000","Annual",0.636769,"OK"
3,"02102000","SON",0.516846,"OK"
3,"02102000","DJF",0.663426,"OK"
3,"02102000","MAM",0.55087,"OK"
3,"02102000","JJA",0.496284,"OK"
3,"02102000","Annual",0.643221,"OK"
1,"02102192","SON",0.63797,"OK"
1,"02102192","DJF",-0.01325,"OK"
1,"02102192","MAM",0.603318,"OK"
1,"02102192","JJA",NA,"all.modeled.values.are.the.same"
1,"02102192","Annual",0.390122,"OK"
2,"02102192","SON",0.656183,"OK"
2,"02102192","DJF",0.705585,"OK"
2,"02102192","MAM",0.559597,"OK"
2,"02102192","JJA",0.250089,"OK"
2,"02102192","Annual",0.690292,"OK"
3,"02102192","SON",0.587017,"OK"
3,"02102192","DJF",0.606069,"OK"
3,"02102192","MAM",0.645978,"OK"
3,"02102192","JJA",0.597494,"OK"
3,"02102192","Annual",0.70053,"OK"
1,"02102500","SON",0.174401,"OK"
1,"02102500","DJF",0.067603,"OK"
1,"02102500","MAM",0.268153,"OK"
1,"02102500","JJA",-0.053839,"OK"
1,"02102500","Annual",0.292696,"OK"
2,"02102500","SON",0.325853,"OK"
2,"02102500","DJF",0.301514,"OK"
2,"02102500","MAM",0.364298,"OK"
2,"02102500","JJA",0.080969,"OK"
2,"02102500","Annual",0.349241,"OK"
3,"02102500","SON",0.556317,"OK"
3,"02102500","DJF",0.580589,"OK"
3,"02102500","MAM",0.465105,"OK"
3,"02102500","JJA",0.413602,"OK"
3,"02102500","Annual",0.488776,"OK"
1,"02102908","SON",0.617884,"OK"
1,"02102908","DJF",NA,"nyr.Nevents.over.zero<5"
1,"02102908","MAM",-0.107992,"OK"
1,"02102908","JJA",0.492515,"OK"
1,"02102908","Annual",0.52151,"OK"
2,"02102908","SON",0.688541,"OK"
2,"02102908","DJF",0.531475,"OK"
2,"02102908","MAM",0.482742,"OK"
2,"02102908","JJA",0.399143,"OK"
2,"02102908","Annual",0.524775,"OK"
3,"02102908","SON",0.462316,"OK"
3,"02102908","DJF",0.630927,"OK"
3,"02102908","MAM",0.605907,"OK"
3,"02102908","JJA",0.530311,"OK"
3,"02102908","Annual",0.687734,"OK"
1,"02104220","SON",0.526946,"OK"
1,"02104220","DJF",NA,"nyr.Nevents.over.zero<5"
1,"02104220","MAM",0.694202,"OK"
1,"02104220","JJA",NA,"nyr.Nevents.over.zero<5"
1,"02104220","Annual",0.640676,"OK"
2,"02104220","SON",0.647093,"OK"
2,"02104220","DJF",0.668784,"OK"
2,"02104220","MAM",0.731268,"OK"
2,"02104220","JJA",0.410704,"OK"
2,"02104220","Annual",0.635292,"OK"
3,"02104220","SON",0.599778,"OK"
3,"02104220","DJF",0.828439,"OK"
3,"02104220","MAM",0.657597,"OK"
3,"02104220","JJA",0.52717,"OK"
3,"02104220","Annual",0.629203,"OK"
1,"02105500","SON",0.373287,"OK"
1,"02105500","DJF",0.20225,"OK"
1,"02105500","MAM",0.018395,"OK"
1,"02105500","JJA",-0.049483,"OK"
1,"02105500","Annual",0.458739,"OK"
2,"02105500","SON",0.386562,"OK"
2,"02105500","DJF",0.432335,"OK"
2,"02105500","MAM",0.436734,"OK"
2,"02105500","JJA",0.330833,"OK"
2,"02105500","Annual",0.507688,"OK"
3,"02105500","SON",0.576082,"OK"
3,"02105500","DJF",0.645158,"OK"
3,"02105500","MAM",0.522901,"OK"
3,"02105500","JJA",0.398093,"OK"
3,"02105500","Annual",0.596566,"OK"
1,"02105769","SON",0.530858,"OK"
1,"02105769","DJF",0.317027,"OK"
1,"02105769","MAM",0.597,"OK"
1,"02105769","JJA",-0.049548,"OK"
1,"02105769","Annual",0.647959,"OK"
2,"02105769","SON",0.671752,"OK"
2,"02105769","DJF",0.667925,"OK"
2,"02105769","MAM",0.619838,"OK"
2,"02105769","JJA",0.298894,"OK"
2,"02105769","Annual",0.73468,"OK"
3,"02105769","SON",0.62708,"OK"
3,"02105769","DJF",0.608265,"OK"
3,"02105769","MAM",0.502517,"OK"
3,"02105769","JJA",0.518304,"OK"
3,"02105769","Annual",0.757633,"OK"
1,"02106500","SON",0.521184,"OK"
1,"02106500","DJF",0.389868,"OK"
1,"02106500","MAM",0.246761,"OK"
1,"02106500","JJA",0.568269,"OK"
1,"02106500","Annual",0.593132,"OK"
2,"02106500","SON",0.502738,"OK"
2,"02106500","DJF",0.501138,"OK"
2,"02106500","MAM",0.498294,"OK"
2,"02106500","JJA",0.599976,"OK"
2,"02106500","Annual",0.674756,"OK"
3,"02106500","SON",0.453348,"OK"
3,"02106500","DJF",0.614747,"OK"
3,"02106500","MAM",0.48153,"OK"
3,"02106500","JJA",0.723251,"OK"
3,"02106500","Annual",0.713423,"OK"
1,"02108000","SON",0.4981,"OK"
1,"02108000","DJF",0.464879,"OK"
1,"02108000","MAM",0.035002,"OK"
1,"02108000","JJA",0.387837,"OK"
1,"02108000","Annual",0.528563,"OK"
2,"02108000","SON",0.541137,"OK"
2,"02108000","DJF",0.48467,"OK"
2,"02108000","MAM",0.394135,"OK"
2,"02108000","JJA",0.657034,"OK"
2,"02108000","Annual",0.526093,"OK"
3,"02108000","SON",0.45225,"OK"
3,"02108000","DJF",0.664735,"OK"
3,"02108000","MAM",0.632924,"OK"
3,"02108000","JJA",0.627111,"OK"
3,"02108000","Annual",0.695008,"OK"
1,"02109500","SON",0.584349,"OK"
1,"02109500","DJF",0.631823,"OK"
1,"02109500","MAM",0.281194,"OK"
1,"02109500","JJA",0.447071,"OK"
1,"02109500","Annual",0.632972,"OK"
2,"02109500","SON",0.529899,"OK"
2,"02109500","DJF",0.607853,"OK"
2,"02109500","MAM",0.551815,"OK"
2,"02109500","JJA",0.506877,"OK"
2,"02109500","Annual",0.556393,"OK"
3,"02109500","SON",0.411463,"OK"
3,"02109500","DJF",0.597941,"OK"
3,"02109500","MAM",0.566451,"OK"
3,"02109500","JJA",0.602394,"OK"
3,"02109500","Annual",0.501588,"OK"
1,"02110500","SON",0.567805,"OK"
1,"02110500","DJF",0.619605,"OK"
1,"02110500","MAM",-0.063217,"OK"
1,"02110500","JJA",0.377927,"OK"
1,"02110500","Annual",0.687883,"OK"
2,"02110500","SON",0.554187,"OK"
2,"02110500","DJF",0.583574,"OK"
2,"02110500","MAM",0.365816,"OK"
2,"02110500","JJA",0.452221,"OK"
2,"02110500","Annual",0.521117,"OK"
3,"02110500","SON",0.52561,"OK"
3,"02110500","DJF",0.541294,"OK"
3,"02110500","MAM",0.385961,"OK"
3,"02110500","JJA",0.662247,"OK"
3,"02110500","Annual",0.517747,"OK"
1,"02111000","SON",0.360319,"OK"
1,"02111000","DJF",0.328591,"OK"
1,"02111000","MAM",0.551875,"OK"
1,"02111000","JJA",0.2801,"OK"
1,"02111000","Annual",0.51758,"OK"
2,"02111000","SON",0.568514,"OK"
2,"02111000","DJF",0.526103,"OK"
2,"02111000","MAM",0.621887,"OK"
2,"02111000","JJA",0.427124,"OK"
2,"02111000","Annual",0.693277,"OK"
3,"02111000","SON",0.645073,"OK"
3,"02111000","DJF",0.650865,"OK"
3,"02111000","MAM",0.657993,"OK"
3,"02111000","JJA",0.462548,"OK"
3,"02111000","Annual",0.765851,"OK"
1,"02111180","SON",0.673816,"OK"
1,"02111180","DJF",0.126825,"OK"
1,"02111180","MAM",0.600412,"OK"
1,"02111180","JJA",0.249465,"OK"
1,"02111180","Annual",0.603136,"OK"
2,"02111180","SON",0.632055,"OK"
2,"02111180","DJF",0.576638,"OK"
2,"02111180","MAM",0.782897,"OK"
2,"02111180","JJA",0.293323,"OK"
2,"02111180","Annual",0.693589,"OK"
3,"02111180","SON",0.655184,"OK"
3,"02111180","DJF",0.68018,"OK"
3,"02111180","MAM",0.736962,"OK"
3,"02111180","JJA",0.419449,"OK"
3,"02111180","Annual",0.783325,"OK"
1,"02111500","SON",0.457136,"OK"
1,"02111500","DJF",0.389819,"OK"
1,"02111500","MAM",0.450175,"OK"
1,"02111500","JJA",0.436979,"OK"
1,"02111500","Annual",0.498466,"OK"
2,"02111500","SON",0.577755,"OK"
2,"02111500","DJF",0.617296,"OK"
2,"02111500","MAM",0.651698,"OK"
2,"02111500","JJA",0.4436,"OK"
2,"02111500","Annual",0.7523,"OK"
3,"02111500","SON",0.642875,"OK"
3,"02111500","DJF",0.58954,"OK"
3,"02111500","MAM",0.632947,"OK"
3,"02111500","JJA",0.450317,"OK"
3,"02111500","Annual",0.77138,"OK"
1,"02112000","SON",0.484509,"OK"
1,"02112000","DJF",0.009581,"OK"
1,"02112000","MAM",0.219654,"OK"
1,"02112000","JJA",0.532835,"OK"
1,"02112000","Annual",0.299756,"OK"
2,"02112000","SON",0.630264,"OK"
2,"02112000","DJF",0.483159,"OK"
2,"02112000","MAM",0.582625,"OK"
2,"02112000","JJA",0.439694,"OK"
2,"02112000","Annual",0.676783,"OK"
3,"02112000","SON",0.705256,"OK"
3,"02112000","DJF",0.44325,"OK"
3,"02112000","MAM",0.635753,"OK"
3,"02112000","JJA",0.502521,"OK"
3,"02112000","Annual",0.726581,"OK"
1,"02112120","SON",0.612448,"OK"
1,"02112120","DJF",0.28957,"OK"
1,"02112120","MAM",0.402844,"OK"
1,"02112120","JJA",0.15136,"OK"
1,"02112120","Annual",0.529426,"OK"
2,"02112120","SON",0.506907,"OK"
2,"02112120","DJF",0.604727,"OK"
2,"02112120","MAM",0.615073,"OK"
2,"02112120","JJA",0.475478,"OK"
2,"02112120","Annual",0.652027,"OK"
3,"02112120","SON",0.563997,"OK"
3,"02112120","DJF",0.552354,"OK"
3,"02112120","MAM",0.660611,"OK"
3,"02112120","JJA",0.432095,"OK"
3,"02112120","Annual",0.76285,"OK"
1,"02112250","SON",0.530286,"OK"
1,"02112250","DJF",0.454616,"OK"
1,"02112250","MAM",0.498859,"OK"
1,"02112250","JJA",0.198168,"OK"
1,"02112250","Annual",0.485647,"OK"
2,"02112250","SON",0.665891,"OK"
2,"02112250","DJF",0.540625,"OK"
2,"02112250","MAM",0.711097,"OK"
2,"02112250","JJA",0.536998,"OK"
2,"02112250","Annual",0.777282,"OK"
3,"02112250","SON",0.692327,"OK"
3,"02112250","DJF",0.730376,"OK"
3,"02112250","MAM",0.730829,"OK"
3,"02112250","JJA",0.448307,"OK"
3,"02112250","Annual",0.811859,"OK"
1,"02112360","SON",0.419439,"OK"
1,"02112360","DJF",0.629393,"OK"
1,"02112360","MAM",0.653768,"OK"
1,"02112360","JJA",0.246732,"OK"
1,"02112360","Annual",0.593898,"OK"
2,"02112360","SON",0.550152,"OK"
2,"02112360","DJF",0.444573,"OK"
2,"02112360","MAM",0.657672,"OK"
2,"02112360","JJA",0.40572,"OK"
2,"02112360","Annual",0.604639,"OK"
3,"02112360","SON",0.58895,"OK"
3,"02112360","DJF",0.515105,"OK"
3,"02112360","MAM",0.656967,"OK"
3,"02112360","JJA",0.530071,"OK"
3,"02112360","Annual",0.71812,"OK"
1,"02113850","SON",0.455728,"OK"
1,"02113850","DJF",0.554814,"OK"
1,"02113850","MAM",0.51311,"OK"
1,"02113850","JJA",0.384169,"OK"
1,"02113850","Annual",0.670053,"OK"
2,"02113850","SON",0.626746,"OK"
2,"02113850","DJF",0.508045,"OK"
2,"02113850","MAM",0.551981,"OK"
2,"02113850","JJA",0.369216,"OK"
2,"02113850","Annual",0.769723,"OK"
3,"02113850","SON",0.578581,"OK"
3,"02113850","DJF",0.663489,"OK"
3,"02113850","MAM",0.64972,"OK"
3,"02113850","JJA",0.580007,"OK"
3,"02113850","Annual",0.740436,"OK"
1,"02114450","SON",0.487041,"OK"
1,"02114450","DJF",0.464649,"OK"
1,"02114450","MAM",0.571381,"OK"
1,"02114450","JJA",NA,"all.modeled.values.are.the.same"
1,"02114450","Annual",0.468181,"OK"
2,"02114450","SON",0.491189,"OK"
2,"02114450","DJF",0.433713,"OK"
2,"02114450","MAM",0.593806,"OK"
2,"02114450","JJA",0.035924,"OK"
2,"02114450","Annual",0.668242,"OK"
3,"02114450","SON",0.40152,"OK"
3,"02114450","DJF",0.534396,"OK"
3,"02114450","MAM",0.761471,"OK"
3,"02114450","JJA",0.279258,"OK"
3,"02114450","Annual",0.784257,"OK"
1,"02115360","SON",0.486367,"OK"
1,"02115360","DJF",0.628676,"OK"
1,"02115360","MAM",0.283172,"OK"
1,"02115360","JJA",NA,"all.modeled.values.are.the.same"
1,"02115360","Annual",0.589136,"OK"
2,"02115360","SON",0.686499,"OK"
2,"02115360","DJF",0.634892,"OK"
2,"02115360","MAM",0.646283,"OK"
2,"02115360","JJA",0.171576,"OK"
2,"02115360","Annual",0.753207,"OK"
3,"02115360","SON",0.572212,"OK"
3,"02115360","DJF",0.671474,"OK"
3,"02115360","MAM",0.716037,"OK"
3,"02115360","JJA",0.509466,"OK"
3,"02115360","Annual",0.774911,"OK"
1,"02116500","SON",0.432127,"OK"
1,"02116500","DJF",0.506222,"OK"
1,"02116500","MAM",0.489056,"OK"
1,"02116500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"02116500","Annual",0.626681,"OK"
2,"02116500","SON",0.599882,"OK"
2,"02116500","DJF",0.544729,"OK"
2,"02116500","MAM",0.654016,"OK"
2,"02116500","JJA",0.380127,"OK"
2,"02116500","Annual",0.793108,"OK"
3,"02116500","SON",0.61351,"OK"
3,"02116500","DJF",0.618915,"OK"
3,"02116500","MAM",0.685443,"OK"
3,"02116500","JJA",0.486874,"OK"
3,"02116500","Annual",0.773925,"OK"
1,"02118000","SON",0.538147,"OK"
1,"02118000","DJF",0.554397,"OK"
1,"02118000","MAM",0.622456,"OK"
1,"02118000","JJA",0.314539,"OK"
1,"02118000","Annual",0.619342,"OK"
2,"02118000","SON",0.687621,"OK"
2,"02118000","DJF",0.581596,"OK"
2,"02118000","MAM",0.535413,"OK"
2,"02118000","JJA",0.398859,"OK"
2,"02118000","Annual",0.717656,"OK"
3,"02118000","SON",0.758859,"OK"
3,"02118000","DJF",0.634952,"OK"
3,"02118000","MAM",0.629513,"OK"
3,"02118000","JJA",0.384072,"OK"
3,"02118000","Annual",0.834848,"OK"
1,"02118500","SON",0.637844,"OK"
1,"02118500","DJF",0.355586,"OK"
1,"02118500","MAM",0.494115,"OK"
1,"02118500","JJA",0.393398,"OK"
1,"02118500","Annual",0.619711,"OK"
2,"02118500","SON",0.721109,"OK"
2,"02118500","DJF",0.549008,"OK"
2,"02118500","MAM",0.73125,"OK"
2,"02118500","JJA",0.427411,"OK"
2,"02118500","Annual",0.771851,"OK"
3,"02118500","SON",0.707252,"OK"
3,"02118500","DJF",0.683115,"OK"
3,"02118500","MAM",0.7287,"OK"
3,"02118500","JJA",0.383621,"OK"
3,"02118500","Annual",0.854471,"OK"
1,"02120780","SON",0.344734,"OK"
1,"02120780","DJF",0.31324,"OK"
1,"02120780","MAM",0.515739,"OK"
1,"02120780","JJA",NA,"nyr.Nevents.over.zero<5"
1,"02120780","Annual",0.602654,"OK"
2,"02120780","SON",0.688701,"OK"
2,"02120780","DJF",0.695068,"OK"
2,"02120780","MAM",0.635223,"OK"
2,"02120780","JJA",0.194407,"OK"
2,"02120780","Annual",0.722698,"OK"
3,"02120780","SON",0.71599,"OK"
3,"02120780","DJF",0.63238,"OK"
3,"02120780","MAM",0.550079,"OK"
3,"02120780","JJA",0.240933,"OK"
3,"02120780","Annual",0.721615,"OK"
1,"02121500","SON",0.153992,"OK"
1,"02121500","DJF",0.090218,"OK"
1,"02121500","MAM",0.383648,"OK"
1,"02121500","JJA",NA,"nyr.Nevents.over.zero<5"
1,"02121500","Annual",0.322623,"OK"
2,"02121500","SON",0.642581,"OK"
2,"02121500","DJF",0.727711,"OK"
2,"02121500","MAM",0.389014,"OK"
2,"02121500","JJA",0.376051,"OK"
2,"02121500","Annual",0.698571,"OK"
3,"02121500","SON",0.781622,"OK"
3,"02121500","DJF",0.637178,"OK"
3,"02121500","MAM",0.455893,"OK"
3,"02121500","JJA",0.307449,"OK"
3,"02121500","Annual",0.62823,"OK"
1,"02126000","SON",0.511085,"OK"
1,"02126000","DJF",0.317495,"OK"
1,"02126000","MAM",0.356574,"OK"
1,"02126000","JJA",NA,"nyr.Nevents.over.zero<5"
1,"02126000","Annual",0.563708,"OK"
2,"02126000","SON",0.573145,"OK"
2,"02126000","DJF",0.658368,"OK"
2,"02126000","MAM",0.559633,"OK"
2,"02126000","JJA",0.226767,"OK"
2,"02126000","Annual",0.667704,"OK"
3,"02126000","SON",0.722009,"OK"
3,"02126000","DJF",0.605703,"OK"
3,"02126000","MAM",0.554562,"OK"
3,"02126000","JJA",0.512321,"OK"
3,"02126000","Annual",0.73918,"OK"
1,"02128000","SON",0.289742,"OK"
1,"02128000","DJF",0.51778,"OK"
1,"02128000","MAM",0.364035,"OK"
1,"02128000","JJA",NA,"all.modeled.values.are.the.same"
1,"02128000","Annual",0.41908,"OK"
2,"02128000","SON",0.516632,"OK"
2,"02128000","DJF",0.4496,"OK"
2,"02128000","MAM",0.598489,"OK"
2,"02128000","JJA",-0.056553,"OK"
2,"02128000","Annual",0.471267,"OK"
3,"02128000","SON",0.602924,"OK"
3,"02128000","DJF",0.527737,"OK"
3,"02128000","MAM",0.508735,"OK"
3,"02128000","JJA",0.350381,"OK"
3,"02128000","Annual",0.550832,"OK"
1,"02129000","SON",0.566312,"OK"
1,"02129000","DJF",0.549078,"OK"
1,"02129000","MAM",0.255576,"OK"
1,"02129000","JJA",NA,"all.modeled.values.are.the.same"
1,"02129000","Annual",0.617746,"OK"
2,"02129000","SON",0.592931,"OK"
2,"02129000","DJF",0.576717,"OK"
2,"02129000","MAM",0.578359,"OK"
2,"02129000","JJA",0.398825,"OK"
2,"02129000","Annual",0.696985,"OK"
3,"02129000","SON",0.613788,"OK"
3,"02129000","DJF",0.715776,"OK"
3,"02129000","MAM",0.633015,"OK"
