"NPOT.per.yr","Site.name","SON","DJF","MAM","JJA"
1,"08194000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08194200","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08194500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08195000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08196000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08197500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08198000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08198500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08200000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08201500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08202700","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08205500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08206600","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08206700","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08208000","OK","OK","OK","OK"
1,"08210000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08211000","OK","OK","OK","OK"
1,"08211500","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"08211520","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08220000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08245000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08246500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08247500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","nyr.Nevents.over.zero<5"
1,"08248000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08249000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08251500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08255500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08263500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08265000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08266820","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08267500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08269000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08271000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08275500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08276300","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08276500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08279000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08279500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08284100","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","nyr.Nevents.over.zero<5"
1,"08285500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08286500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08287000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08289000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","nyr.Nevents.over.zero<5"
1,"08290000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08291000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08294210","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08313000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08316000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08317200","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08317400","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08317950","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"08319000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08324000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","nyr.Nevents.over.zero<5"
1,"08330000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08332010","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08334000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08353000","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"08354900","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08358300","OK","OK","OK","OK"
1,"08358400","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08361000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08362500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08377900","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08378500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"08379500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08380500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08382500","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"08382600","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08382650","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08382830","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08383500","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"08384500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08385000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08386000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08387000","OK","OK","OK","OK"
1,"08387600","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"08390500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08390800","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08395500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08396500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08398500","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"08399500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08400000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08401200","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"08401500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08401900","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"08402000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08404000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08405150","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08405200","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08405500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08406500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08407000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08407500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08408500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08412500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08446500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"08477110","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"08481500","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"09010500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09022000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"09024000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09025000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09026500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09032000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09032100","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09034250","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09034900","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"09035500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"09035700","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09035900","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09036000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09037500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09038500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09046490","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"09046600","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09047700","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09050100","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09050700","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09051050","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"09057500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09058000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09059500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09063000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09063900","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09064000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09064600","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09065100","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09065500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09066000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09066200","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09066300","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09067000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09070000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09070500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09073300","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09073400","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09074000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09080400","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09081600","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09085000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09085100","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09095500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09105000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09106150","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09107000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09109000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09110000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09112500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09114500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09118450","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09119000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09124500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09126000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09128000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09132500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09144250","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09146200","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09147000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09147025","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09147500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09149500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09152500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09163500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09165000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09166500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09166950","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","nyr.Nevents.over.zero<5"
1,"09169500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09171100","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09172500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09177000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09180000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09180500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09183500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09188500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09196500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"09205000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09209400","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09210500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09211200","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09217000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09217900","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09223000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09224700","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09229500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09234500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09237450","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09237500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09238900","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09239500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09247600","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09251000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09253000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09255000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09260000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09260050","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09261000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09261700","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09266500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09277500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09279000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09288000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09288180","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09289500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09291000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09292500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09295000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09296800","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09299500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09302000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09304200","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09304500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09304800","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09306200","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09306222","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09306242","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09306255","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"09306290","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09306500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09310500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09310700","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09312600","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","nyr.Nevents.over.zero<5"
1,"09314500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09315000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09326500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09328500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09329050","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09330000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09330500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09333500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09337000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09337500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09342500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09346400","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09349800","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09352900","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09354500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09355500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09358000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09358550","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09359010","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09359020","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09361500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09363500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09364500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09365000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09365500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09366500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09367500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09368000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09371000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09371010","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09371492","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"09372000","OK","OK","OK","OK"
1,"09378170","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09378630","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09379200","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"09379500","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09380000","OK","OK","OK","OK"
1,"09382000","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"09383000","OK","OK","OK","OK"
1,"09384000","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09386030","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09386900","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"09386950","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"09390500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"09394500","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"09401260","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"09402000","OK","OK","OK","OK"
1,"09402500","OK","OK","OK","OK"
1,"09403600","OK","OK","OK","OK"
1,"09404200","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09404450","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"09404900","OK","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5"
1,"09405500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"09406000","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"09408000","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"09408150","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"09408400","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09409100","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","nyr.Nevents.over.zero<5"
1,"09409880","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"09413000","OK","OK","OK","OK"
1,"09413200","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"09413900","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"09415000","OK","OK","OK","OK"
1,"09415910","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"09416000","OK","OK","OK","OK"
1,"09418500","OK","OK","OK","OK"
1,"09419000","OK","OK","OK","OK"
1,"09419659","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"094196781","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"09419679","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"09419756","OK","OK","OK","OK"
1,"09423000","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"09423350","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"09423650","OK","nyr.Nevents.over.zero<5","OK","OK"
1,"09424450","nyr.Nevents.over.zero<5","OK","OK","nyr.Nevents.over.zero<5"
1,"09424900","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"09426000","OK","OK","OK","OK"
1,"09426620","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"09427520","OK","OK","OK","OK"
1,"09428510","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"09429000","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09429100","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09429220","OK","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK"
1,"09429230","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"09429490","nyr.Nevents.over.zero<5","OK","OK","OK"
1,"09429600","OK","OK","OK","OK"
1,"09430500","OK","OK","OK","OK"
1,"09430600","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"09431500","OK","OK","OK","OK"
1,"09432000","OK","OK","OK","OK"
1,"09442000","OK","OK","OK","OK"
1,"09442680","OK","OK","OK","OK"
1,"09444000","OK","OK","OK","OK"
1,"09444500","OK","OK","OK","OK"
1,"09447000","OK","OK","OK","OK"
1,"09447800","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"09448500","OK","OK","OK","OK"
1,"09466500","OK","OK","OK","OK"
1,"09468500","OK","OK","OK","nyr.Nevents.over.zero<5"
1,"09469500","nyr.Nevents.over.zero<5","nyr.Nevents.over.zero<5","OK","OK"
1,"09471000","OK","OK","nyr.Nevents.over.zero<5","OK"
1,"09473000","OK","OK","OK","OK"
1,"09474000","OK","OK","OK","OK"
1,"09480000","OK","OK","nyr.Nevents.over.zero<5","OK"
